,SNPS,MSCI,VEEV,PYPL,ZS,GIL.TO,CRL,MPWR,MXL,MIME,TECH,UPS,DBX,CSOD,MEDP,IDXX,PKI,ENTG,CNXC,KRNT,GNRC,VSTO,TGH,LULU,Focus Financial Partners Inc Class A,KLIC,SUBC.OL,SUBC.OL.1,FOCS,Kulicke & Soffa Industries Inc,U.S. Bank Money Market Deposit Account,SWIM,DRI,KMX,TRMB,TWTR,FND,LH,AXON,RILY,FOXF,AMD,VZIO,ABBV,LKQ,GOLF,ODFL,TREX,CDW,LAD,PTC,FIVN,STEP,AVY,ALGN,IIPR,LGIH,Fox Factory Holding Corp,TMO,MIDD,LECO,IBN,UNH,ANTM,Align Technology Inc,Concentrix Corp Ordinary Shares,VICI,StepStone Group Inc Ordinary Shares - Class A,CFLT,RCII,SCHW,IR,ALLY,MOS,SAIA,DHI,ITT,PAG,BEN,GFL.TO,NTR.TO,X,CNHI.MI,DE,TLYS,CMRE,EXP,CR,CCS,MBUU,DAC,DIOD,SF,MHK,CE,BC,AGCO,DAR,ZIM,IMXI,MATX,SAH,MLI,TRTN,ESI,CAMT,BLDR,n/a,ATKR,603087.SS,NUE,F,UNVR,OLN,WTFC,HBAN,USB,TFC,UMBF,BPOP,COF,BYD,APA,FBNC,WLK,OVV,HES,HUN,TEL,CFG,ANET,WMB,CNQ.TO,KKR,WHD,SIG,SCI,UCBI,LPX,TGLS,CASH,SIVB,CHDN,TSLA,WLL,KEY,RF,PXD,DEN,EOG,LOB,CF,MTDR,BRKS,CARG,CUBI,CTRA,INFY,BG,VOYA,LIN,PSA,GLPI,REXR,DRE,OMF,LSI,KMI,FNF,OPY,NSA,MSFT,STE,FTNT,SUM
09/07/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/08/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/09/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/10/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/13/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/14/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/15/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/16/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/17/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/20/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/21/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/22/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/23/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/24/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/27/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/28/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/29/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/30/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
